Date,Open,High,Low,Close,Volume,Name
2013-03-01,200.65,202.94,199.36,202.91,3309434,IBM
2013-03-05,205.86,207.7,205.69,206.53,3807706,IBM
2013-03-07,208.29,209.6,208.24,209.42,3884317,IBM
2013-03-11,210.04,210.2,209.04,210.08,3049701,IBM
2013-03-13,210.2,212.36,209.77,212.06,3357146,IBM
2013-03-15,215.38,215.9,213.41,214.92,7937244,IBM
2013-03-19,214.13,215.12,211.83,213.44,3198877,IBM
2013-03-21,212.96,213.0,210.11,212.26,5830566,IBM
2013-03-25,212.54,212.81,210.05,210.74,3242463,IBM
2013-03-27,210.96,212.16,210.1,210.89,3223381,IBM
2013-04-01,212.8,213.5,211.25,212.38,2144926,IBM
2013-04-03,214.32,214.89,212.63,212.66,3128818,IBM
2013-04-05,209.1,209.84,206.34,209.41,4148177,IBM
2013-04-09,209.56,210.0,208.61,209.22,2577249,IBM
2013-04-11,211.5,213.09,210.85,212.92,3655566,IBM
2013-04-15,210.44,211.69,209.26,209.26,4218575,IBM
2013-04-17,210.53,211.09,209.5,209.67,3269874,IBM
2013-04-19,195.74,196.5,189.76,190.0,18848883,IBM
2013-04-23,189.27,192.56,188.61,191.61,6301279,IBM
2013-04-25,192.69,195.17,192.32,193.95,4651956,IBM
2013-04-29,194.78,199.68,194.65,199.15,5937395,IBM
2013-05-01,201.87,202.17,199.2,199.63,4899267,IBM
2013-05-03,203.94,205.32,203.75,204.51,4494744,IBM
2013-05-07,202.81,203.73,201.65,203.63,3450976,IBM
2013-05-09,204.69,205.0,202.72,203.24,3542923,IBM
2013-05-13,204.18,204.47,202.22,202.47,3651831,IBM
2013-05-15,202.25,203.68,202.04,203.32,4030080,IBM
2013-05-17,205.25,209.5,204.99,208.44,5704295,IBM
2013-05-21,207.24,209.48,207.0,208.65,2982927,IBM
2013-05-23,205.48,208.61,205.13,206.16,5180440,IBM
2013-05-28,207.44,208.59,207.16,207.78,4011700,IBM
2013-05-30,206.97,210.99,206.97,209.36,4400197,IBM
2013-06-03,208.25,210.05,207.33,208.95,3323648,IBM
2013-06-05,205.16,206.29,202.4,202.74,4215365,IBM
2013-06-07,204.85,206.35,204.11,206.35,2953540,IBM
2013-06-11,203.17,205.95,202.51,203.98,2813120,IBM
2013-06-13,201.01,204.4,200.34,203.77,2899698,IBM
2013-06-17,203.44,205.17,202.55,203.04,3220009,IBM
2013-06-19,204.44,205.03,201.93,201.94,2846204,IBM
2013-06-21,198.5,198.52,193.54,195.46,8918918,IBM
2013-06-25,195.31,195.59,193.15,194.98,3848021,IBM
2013-06-27,196.05,196.9,195.29,195.65,3519332,IBM
2013-07-01,192.15,193.8,191.12,191.28,4442422,IBM
2013-07-03,190.98,194.22,190.51,193.25,1878313,IBM
2013-07-08,195.6,195.78,194.61,194.98,2948458,IBM
2013-07-10,191.51,193.43,191.27,192.25,3891960,IBM
2013-07-12,193.07,193.7,191.59,192.07,4495892,IBM
2013-07-16,194.04,194.58,192.68,193.85,3747394,IBM
2013-07-18,198.27,200.94,195.99,197.99,8394310,IBM
2013-07-22,193.4,195.79,193.28,194.09,3399461,IBM
2013-07-24,195.95,197.3,195.86,196.61,2958239,IBM
2013-07-26,196.59,197.37,195.0,197.35,2485006,IBM
2013-07-30,196.99,197.83,195.81,196.01,2663216,IBM
2013-08-01,196.65,197.17,195.41,195.81,2877770,IBM
2013-08-05,195.16,195.88,194.35,195.5,2492663,IBM
2013-08-07,189.6,189.93,188.05,188.56,3901716,IBM
2013-08-09,188.0,189.16,187.0,187.82,3250000,IBM
2013-08-13,189.54,189.99,187.56,188.42,3542932,IBM
2013-08-15,186.23,187.0,185.45,185.79,3692360,IBM
2013-08-19,185.3,186.5,183.98,184.23,3251127,IBM
2013-08-21,184.67,186.57,184.28,184.86,3551207,IBM
2013-08-23,185.34,185.74,184.57,185.42,2295092,IBM
2013-08-27,183.63,184.5,182.57,182.74,3190642,IBM
2013-08-29,181.96,183.7,181.44,182.64,2981180,IBM
2013-09-03,183.63,184.32,182.51,183.96,3487469,IBM
2013-09-05,183.35,185.0,183.07,184.15,2869883,IBM
2013-09-09,183.68,185.49,183.31,184.98,3017439,IBM
2013-09-11,186.83,190.87,186.82,190.7,4959558,IBM
2013-09-13,191.21,193.1,191.0,192.17,3710354,IBM
2013-09-17,193.42,194.15,191.83,192.16,2931728,IBM
2013-09-19,194.18,194.89,193.22,193.39,3178067,IBM
2013-09-23,190.06,192.41,189.33,190.99,3340891,IBM
2013-09-25,190.14,190.62,188.5,189.47,2654833,IBM
2013-09-27,188.87,188.94,186.45,186.92,3907904,IBM
2013-10-01,185.34,186.65,184.65,186.38,2682184,IBM
2013-10-03,184.7,184.96,183.0,183.86,3212240,IBM
2013-10-07,181.85,183.31,181.85,182.01,3968362,IBM
2013-10-09,179.37,181.67,179.1,181.32,4424359,IBM
2013-10-11,185.25,186.23,184.12,186.16,3232828,IBM
2013-10-15,185.74,185.94,184.22,184.66,3367275,IBM
2013-10-17,173.84,177.0,172.57,174.83,22368939,IBM
2013-10-21,174.42,174.75,172.63,172.86,7098685,IBM
2013-10-23,175.09,175.99,174.4,175.77,5416339,IBM
2013-10-25,178.43,179.1,176.26,176.85,4844399,IBM
2013-10-29,177.62,182.32,177.5,182.12,8909330,IBM
2013-10-31,179.65,181.67,179.04,179.21,4318185,IBM
2013-11-04,179.9,180.8,179.34,180.27,3484345,IBM
2013-11-06,177.91,179.75,177.78,179.19,4560659,IBM
2013-11-08,178.83,180.08,177.35,179.99,6275035,IBM
2013-11-12,182.53,184.05,182.26,183.07,4258623,IBM
2013-11-14,180.48,183.2,179.66,182.21,6322676,IBM
2013-11-18,183.52,184.99,183.27,184.47,5344864,IBM
2013-11-20,185.22,186.24,184.64,185.19,3646117,IBM
2013-11-22,183.5,184.99,179.92,181.3,7610518,IBM
2013-11-26,178.67,178.94,177.31,177.31,5756174,IBM
2013-11-29,179.21,180.76,179.0,179.68,2870500,IBM
2013-12-03,177.0,178.23,175.64,176.08,5864045,IBM
2013-12-05,176.15,176.86,175.28,176.08,4385041,IBM
2013-12-09,177.99,178.15,176.83,177.46,3796620,IBM
2013-12-11,177.0,177.76,175.1,175.2,4090438,IBM
2013-12-13,173.52,174.38,172.73,172.8,4184836,IBM
2013-12-17,177.36,177.49,175.12,175.76,5476405,IBM
2013-12-19,177.88,180.54,177.88,180.22,5929584,IBM
2013-12-23,181.05,182.93,180.61,182.23,4082821,IBM
2013-12-26,183.56,185.56,183.51,185.35,3325841,IBM
2013-12-30,185.32,186.7,184.67,186.41,3018594,IBM
2014-01-02,187.21,187.4,185.2,185.53,4546809,IBM
2014-01-06,187.15,187.36,185.3,186.0,4068105,IBM
2014-01-08,189.33,189.42,187.26,187.97,4604105,IBM
2014-01-10,188.31,188.57,186.28,187.26,4023089,IBM
2014-01-14,185.06,186.43,183.88,185.92,4619509,IBM
2014-01-16,187.53,188.99,186.8,188.76,4775167,IBM
2014-01-21,190.23,190.39,186.79,188.43,11121410,IBM
2014-01-23,181.43,183.72,180.71,182.73,6974334,IBM
2014-01-27,179.6,179.65,177.66,177.9,5209244,IBM
2014-01-29,175.98,178.53,175.89,176.4,4971142,IBM
2014-01-31,176.11,177.84,175.34,176.68,5195381,IBM
2014-02-04,173.53,173.75,172.36,172.84,4351180,IBM
2014-02-06,173.97,174.85,173.79,174.67,4292478,IBM
2014-02-10,176.97,177.65,176.25,177.14,3544486,IBM
2014-02-12,179.52,181.25,179.26,180.24,3984148,IBM
2014-02-14,181.26,184.43,180.99,183.69,4665873,IBM
2014-02-19,182.74,185.65,182.41,182.95,4671705,IBM
2014-02-21,184.25,185.71,182.62,182.79,5699331,IBM
2014-02-25,183.52,184.6,182.88,183.23,3902332,IBM
2014-02-27,183.83,185.95,183.81,185.27,3827965,IBM
2014-03-03,183.33,184.64,182.82,184.26,3952704,IBM
2014-03-05,186.57,187.95,186.4,187.14,3487359,IBM
2014-03-07,188.35,188.92,187.18,187.68,4117826,IBM
2014-03-11,187.41,188.45,186.04,186.76,4229679,IBM
2014-03-13,186.41,187.0,183.71,183.9,4913208,IBM
2014-03-17,182.66,186.35,182.66,185.81,4938754,IBM
2014-03-19,185.6,186.7,183.5,184.71,4323930,IBM
2014-03-21,188.5,188.7,186.4,186.67,12535281,IBM
2014-03-25,188.76,195.4,188.7,195.04,10912699,IBM
2014-03-27,191.91,192.67,189.32,189.83,6767653,IBM
2014-03-31,191.64,193.77,191.4,192.49,8537746,IBM
2014-04-02,194.24,194.5,192.49,193.55,4924133,IBM
2014-04-04,193.12,193.97,191.28,191.77,6090863,IBM
2014-04-08,193.89,194.17,192.69,193.29,5125001,IBM
2014-04-10,196.06,199.21,195.66,195.68,8425601,IBM
2014-04-14,196.24,198.24,195.88,197.77,5433621,IBM
2014-04-16,198.05,198.71,195.0,196.4,8527295,IBM
2014-04-21,189.8,192.8,189.74,192.27,5425283,IBM
2014-04-23,191.79,192.41,190.11,191.73,4736919,IBM
2014-04-25,190.54,190.67,189.11,189.63,3871407,IBM
2014-04-29,193.59,195.94,193.41,195.11,4626352,IBM
2014-05-01,196.31,196.74,193.15,193.53,3675823,IBM
2014-05-05,191.05,191.49,189.8,191.26,2222168,IBM
2014-05-07,189.34,190.3,186.93,189.3,3821023,IBM
2014-05-09,188.98,190.59,188.37,190.08,2261739,IBM
2014-05-13,192.79,193.03,191.76,192.19,2226997,IBM
2014-05-15,189.07,189.08,186.18,186.46,4202556,IBM
2014-05-19,186.61,187.13,186.04,187.0,3270670,IBM
2014-05-21,185.85,187.16,184.95,186.39,2988348,IBM
2014-05-23,185.84,186.14,185.31,185.94,2563424,IBM
2014-05-28,184.48,184.88,182.94,183.08,3724124,IBM
2014-05-30,183.38,184.57,182.49,184.36,4620207,IBM
2014-06-03,185.55,185.76,184.12,184.37,2517123,IBM
2014-06-05,184.66,186.09,183.92,185.98,2861974,IBM
2014-06-09,186.22,187.64,185.96,186.22,2728403,IBM
2014-06-11,183.61,184.2,182.01,182.25,4065310,IBM
2014-06-13,182.0,183.0,181.52,182.56,2778984,IBM
2014-06-17,181.9,182.81,181.56,182.26,2460857,IBM
2014-06-19,184.12,184.47,182.36,182.82,3551276,IBM
2014-06-23,181.92,182.25,181.0,182.14,3231699,IBM
2014-06-25,180.25,180.97,180.06,180.72,2763020,IBM
2014-06-27,179.77,182.46,179.66,181.71,4575680,IBM
2014-07-01,181.7,187.27,181.7,186.35,6644363,IBM
2014-07-03,188.39,188.81,187.35,188.53,2422363,IBM
2014-07-08,187.65,188.08,186.37,187.22,3135115,IBM
2014-07-10,186.44,188.05,186.21,187.7,3177816,IBM
2014-07-14,188.55,190.44,188.53,189.86,4502202,IBM
2014-07-16,192.24,193.36,190.76,192.36,7815648,IBM
2014-07-18,191.96,193.44,190.0,192.5,8169325,IBM
2014-07-22,191.59,194.72,191.56,194.09,4853041,IBM
2014-07-24,193.95,195.62,193.75,195.24,3612656,IBM
2014-07-28,194.3,196.4,193.65,195.78,3242443,IBM
2014-07-30,195.2,195.99,192.9,194.0,3945601,IBM
2014-08-01,190.5,191.5,188.86,189.15,5181080,IBM
2014-08-05,188.75,189.2,186.44,187.1,3307945,IBM
2014-08-07,186.64,186.68,183.58,184.3,2708935,IBM
2014-08-11,187.81,188.36,186.28,187.47,2527208,IBM
2014-08-13,188.0,188.48,187.37,187.95,1797016,IBM
2014-08-15,187.85,188.88,186.79,187.38,2815822,IBM
2014-08-19,190.04,190.25,189.36,190.07,2040117,IBM
2014-08-21,190.9,192.07,190.5,191.23,2497985,IBM
2014-08-25,191.39,191.81,190.71,191.16,1726100,IBM
2014-08-27,193.03,194.13,191.56,192.25,2190285,IBM
2014-08-29,192.28,192.75,191.14,192.3,2911097,IBM
2014-09-03,192.39,192.95,191.86,191.95,1824378,IBM
2014-09-05,190.53,191.75,190.09,191.2,2261215,IBM
2014-09-09,190.34,190.74,189.78,189.99,2403631,IBM
2014-09-11,191.08,192.78,190.12,191.72,2299390,IBM
2014-09-15,191.42,192.49,190.58,191.81,2457803,IBM
2014-09-17,193.22,193.64,192.3,192.8,3214117,IBM
2014-09-19,194.54,195.0,193.19,194.0,8854514,IBM
2014-09-23,192.75,193.07,191.52,191.62,3301797,IBM
2014-09-25,192.05,192.5,188.97,189.01,4158816,IBM
2014-09-29,188.51,189.96,188.12,189.64,2344723,IBM
2014-10-01,189.91,190.4,186.79,187.17,3723192,IBM
2014-10-03,188.11,189.37,187.56,188.67,3071521,IBM
2014-10-07,187.77,188.12,185.54,185.71,2994065,IBM
2014-10-09,189.12,189.5,186.09,186.42,2625609,IBM
2014-10-13,185.49,186.65,183.42,183.52,3599924,IBM
2014-10-15,182.46,183.79,178.75,181.75,6897656,IBM
2014-10-17,181.24,182.84,180.22,182.05,4354442,IBM
2014-10-21,166.4,166.68,161.68,163.23,20953605,IBM
2014-10-23,162.12,162.83,161.54,162.18,7600270,IBM
2014-10-27,162.0,162.91,161.81,161.87,4989437,IBM
2014-10-29,164.33,164.62,162.76,163.46,4741689,IBM
2014-10-31,165.48,165.59,163.62,164.4,5818375,IBM
2014-11-04,164.34,164.36,162.24,162.65,4247079,IBM
2014-11-06,161.28,161.53,160.05,161.46,4067641,IBM
2014-11-10,161.9,164.47,161.61,163.49,4958236,IBM
2014-11-12,162.28,163.0,161.76,161.92,3378229,IBM
2014-11-14,162.1,164.49,161.69,164.16,4978415,IBM
2014-11-18,164.73,164.75,161.89,161.89,5412495,IBM
2014-11-20,160.95,161.5,159.8,160.64,4183102,IBM
2014-11-24,161.54,163.86,161.06,162.15,6619032,IBM
2014-11-26,161.93,162.1,161.01,161.95,3967223,IBM
2014-12-01,161.64,163.32,161.35,161.54,4168384,IBM
2014-12-03,162.47,164.52,162.0,164.52,6434994,IBM
2014-12-05,163.61,164.5,162.91,163.27,3013500,IBM
2014-12-09,160.84,163.02,160.8,162.99,3865905,IBM
2014-12-11,160.82,162.93,160.52,161.07,3989571,IBM
2014-12-15,155.93,156.74,152.84,153.06,6500311,IBM
2014-12-17,151.52,153.31,151.11,151.93,5139465,IBM
2014-12-19,157.49,160.41,157.49,158.51,8864850,IBM
2014-12-23,162.23,162.9,161.61,162.24,4044220,IBM
2014-12-26,162.27,163.09,162.01,162.34,1912310,IBM
2014-12-30,160.02,160.82,159.79,160.05,2829904,IBM
2015-01-02,161.31,163.31,161.0,162.06,5525466,IBM
2015-01-06,159.67,159.96,155.17,156.07,6146712,IBM
2015-01-08,156.24,159.04,155.55,158.42,4241113,IBM
2015-01-12,159.0,159.25,155.76,156.44,4187638,IBM
2015-01-14,154.86,156.49,153.74,155.8,4690294,IBM
2015-01-16,153.82,157.63,153.82,157.14,5756041,IBM
2015-01-21,153.03,154.5,151.07,152.09,11897123,IBM
2015-01-23,155.03,157.6,154.89,155.87,4834847,IBM
2015-01-27,154.94,155.09,152.59,153.67,5659568,IBM
2015-01-29,151.38,155.58,149.52,155.48,8320847,IBM
2015-02-02,154.0,154.66,151.51,154.66,4712247,IBM
2015-02-04,157.21,158.71,156.7,156.96,3678459,IBM
2015-02-06,157.34,158.08,156.23,156.72,3256452,IBM
2015-02-10,156.74,158.56,155.08,158.56,4440614,IBM
2015-02-12,158.72,159.5,158.09,158.52,3333063,IBM
2015-02-17,159.75,161.41,159.73,160.96,2894508,IBM
2015-02-19,162.05,164.49,161.44,163.89,3504380,IBM
2015-02-23,164.23,164.4,162.5,162.91,2714434,IBM
2015-02-25,164.94,164.96,162.58,162.81,4004559,IBM
2015-02-27,161.05,162.29,160.16,161.94,4410037,IBM
2015-03-03,160.27,161.75,160.0,161.03,3234401,IBM
2015-03-05,159.86,161.5,159.7,161.18,3791660,IBM
2015-03-09,158.2,161.15,158.2,160.77,5193874,IBM
2015-03-11,158.57,159.14,155.94,156.8,5709890,IBM
2015-03-13,157.46,157.52,153.4,154.28,6064120,IBM
2015-03-17,156.2,157.29,155.37,156.96,3311943,IBM
2015-03-19,159.7,160.92,158.81,159.81,3878559,IBM
2015-03-23,162.77,165.35,162.73,164.63,5930127,IBM
2015-03-25,163.08,163.08,159.2,159.2,5428930,IBM
2015-03-27,160.79,160.9,159.23,160.4,3477923,IBM
2015-03-31,161.08,162.33,160.4,160.5,4255368,IBM
2015-04-02,159.52,162.54,158.89,160.45,4671578,IBM
2015-04-07,161.67,163.84,161.62,162.07,3147975,IBM
2015-04-09,161.7,162.47,160.72,162.34,2263490,IBM
2015-04-13,162.37,164.0,162.36,162.38,3868911,IBM
2015-04-15,162.63,164.96,162.5,164.13,3498756,IBM
2015-04-17,161.75,161.86,160.03,160.67,4314432,IBM
2015-04-21,166.07,167.38,164.05,164.26,9683592,IBM
2015-04-23,165.23,171.91,165.14,170.24,8235607,IBM
2015-04-27,170.89,171.49,170.3,170.73,3168575,IBM
2015-04-29,173.4,175.13,172.8,174.4,4518381,IBM
2015-05-01,173.2,174.0,172.42,173.67,3312052,IBM
2015-05-05,173.51,174.23,171.96,173.08,3593620,IBM
2015-05-07,169.63,171.98,169.04,170.99,2472687,IBM
2015-05-11,172.65,172.99,170.86,171.12,2661030,IBM
2015-05-13,171.24,172.74,170.75,172.28,2457521,IBM
2015-05-15,173.91,174.41,172.6,173.26,2916579,IBM
2015-05-19,172.97,173.75,171.93,173.48,2523002,IBM
2015-05-21,173.32,174.14,173.04,173.34,2295596,IBM
2015-05-26,172.11,172.12,169.13,170.13,3854170,IBM
2015-05-28,171.45,171.84,170.66,171.71,1731372,IBM
2015-06-01,170.21,171.04,169.03,170.18,2985479,IBM
2015-06-03,170.5,171.56,169.63,169.92,2131031,IBM
2015-06-05,168.25,168.91,167.2,167.4,3100505,IBM
2015-06-09,165.34,166.02,163.37,165.68,3395901,IBM
2015-06-11,169.26,170.44,168.54,168.78,3464013,IBM
2015-06-15,165.33,166.44,164.25,166.26,4245657,IBM
2015-06-17,167.0,167.85,166.1,167.17,2862993,IBM
2015-06-19,167.62,168.42,166.77,166.99,7073984,IBM
2015-06-23,168.38,169.97,167.57,168.62,3701637,IBM
2015-06-25,167.8,168.13,166.08,166.08,2408885,IBM
2015-06-29,163.92,165.35,162.89,162.97,3314684,IBM
2015-07-01,163.97,165.61,163.6,164.49,3214547,IBM
2015-07-06,163.83,165.23,163.52,164.73,3079833,IBM
2015-07-08,164.0,164.94,162.68,163.16,2776286,IBM
2015-07-10,165.66,167.4,165.52,166.95,4538349,IBM
2015-07-14,169.43,169.54,168.24,168.61,3025263,IBM
2015-07-16,169.47,171.09,169.16,171.0,3529874,IBM
2015-07-20,172.79,173.78,172.14,173.22,7377818,IBM
2015-07-22,162.73,163.07,159.7,160.35,7181841,IBM
2015-07-24,161.29,161.93,159.41,159.75,3778186,IBM
2015-07-28,159.91,160.19,158.5,160.05,2721040,IBM
2015-07-30,160.5,161.4,159.75,160.96,1994665,IBM
2015-08-03,161.7,161.85,157.9,158.71,4615682,IBM
2015-08-05,159.1,159.54,157.48,157.9,3472774,IBM
2015-08-07,155.89,156.25,154.34,155.12,3794897,IBM
2015-08-11,155.96,155.99,154.86,155.51,3167111,IBM
2015-08-13,156.06,156.09,154.32,155.07,2533378,IBM
2015-08-17,155.2,156.69,154.7,156.31,2249554,IBM
2015-08-19,155.15,155.67,153.41,153.94,4206381,IBM
2015-08-21,151.5,153.19,148.7,148.85,7318353,IBM
2015-08-25,146.94,147.11,140.62,140.96,6890404,IBM
2015-08-27,148.5,148.97,145.66,148.54,4766402,IBM
2015-08-31,147.38,148.4,146.26,147.89,4081752,IBM
2015-09-02,144.74,145.08,143.18,145.05,4246467,IBM
2015-09-04,144.57,145.4,143.32,143.7,4188495,IBM
2015-09-09,148.74,149.04,144.85,145.05,3383072,IBM
2015-09-11,145.91,147.5,145.67,147.37,3107553,IBM
2015-09-15,146.6,147.93,145.76,147.53,2713625,IBM
2015-09-17,148.1,149.68,147.3,148.14,3953300,IBM
2015-09-21,145.39,146.98,144.92,146.48,3809545,IBM
2015-09-23,144.21,144.57,142.75,143.66,2670476,IBM
2015-09-25,145.55,146.27,144.53,145.42,3457975,IBM
2015-09-29,141.99,142.66,141.15,142.47,4741383,IBM
2015-10-01,145.31,145.67,141.59,143.59,3848431,IBM
2015-10-05,145.82,149.89,145.82,149.04,4997840,IBM
2015-10-07,150.04,150.73,148.86,150.09,2984451,IBM
2015-10-09,152.46,153.15,151.27,152.39,3437658,IBM
2015-10-13,150.78,150.78,149.18,149.62,3866999,IBM
2015-10-15,150.91,151.24,148.58,150.09,3468613,IBM
2015-10-19,149.85,149.97,148.38,149.22,6851605,IBM
2015-10-21,140.25,142.66,139.3,140.92,6990724,IBM
2015-10-23,144.61,145.49,143.7,144.68,5357685,IBM
2015-10-27,143.51,143.83,137.33,137.86,14959822,IBM
2015-10-29,140.36,140.82,139.02,140.55,3703190,IBM
2015-11-02,140.5,140.52,139.57,140.37,3821750,IBM
2015-11-04,142.55,142.65,141.3,141.63,3512977,IBM
2015-11-06,138.6,139.55,137.87,138.25,4736659,IBM
2015-11-10,135.36,135.74,134.12,135.47,4444862,IBM
2015-11-12,134.7,134.7,133.01,133.04,4549589,IBM
2015-11-16,131.79,134.09,131.79,133.71,4163567,IBM
2015-11-18,134.79,135.91,134.26,135.82,4130353,IBM
2015-11-20,137.37,138.92,137.25,138.5,5153279,IBM
2015-11-24,137.65,139.34,137.31,138.6,3358823,IBM
2015-11-27,138.0,138.81,137.21,138.46,1415840,IBM
2015-12-01,139.58,141.4,139.58,141.28,4187445,IBM
2015-12-03,140.1,140.73,138.19,138.92,5909588,IBM
2015-12-07,140.16,140.41,138.81,139.55,3279376,IBM
2015-12-09,137.38,139.84,136.23,136.61,4614993,IBM
2015-12-11,135.23,135.44,133.91,134.57,5333767,IBM
2015-12-15,137.4,138.97,137.28,137.79,4238546,IBM
2015-12-17,139.35,139.5,136.31,136.75,4089539,IBM
2015-12-21,135.83,135.83,134.02,135.5,5617475,IBM
2015-12-23,138.3,139.3,138.11,138.54,5164916,IBM
2015-12-28,137.74,138.04,136.54,137.61,3143412,IBM
2015-12-30,139.58,140.44,139.22,139.34,2989367,IBM
2016-01-04,135.6,135.97,134.24,135.95,5208900,IBM
2016-01-06,134.38,135.58,133.62,135.17,4310939,IBM
2016-01-08,133.18,133.82,131.32,131.63,4762706,IBM
2016-01-12,133.65,133.78,131.13,132.9,5078678,IBM
2016-01-14,131.93,133.79,131.22,132.91,5708301,IBM
2016-01-19,130.11,132.1,128.06,128.11,9703914,IBM
2016-01-21,121.3,125.1,120.58,122.91,8845201,IBM
2016-01-25,122.1,124.23,121.64,122.08,5427835,IBM
2016-01-27,122.73,123.37,120.65,120.96,4999341,IBM
2016-01-29,123.28,124.79,122.96,124.79,8208826,IBM
2016-02-02,123.67,124.14,122.64,122.94,3279196,IBM
2016-02-04,125.08,128.5,125.0,127.65,5240258,IBM
2016-02-08,126.0,127.51,124.13,126.98,7255939,IBM
2016-02-10,125.0,125.29,119.84,120.19,6436823,IBM
2016-02-12,119.26,121.05,118.35,121.04,4921506,IBM
2016-02-17,123.71,126.57,123.25,126.1,4814894,IBM
2016-02-19,132.36,133.65,130.84,133.08,5117316,IBM
2016-02-23,133.14,133.41,132.01,132.4,3372962,IBM
2016-02-25,133.29,134.51,130.88,134.5,4354669,IBM
2016-02-29,132.0,133.36,130.9,131.03,4376341,IBM
2016-03-02,133.7,137.44,133.22,136.3,5168887,IBM
2016-03-04,137.54,139.42,137.02,137.8,3966935,IBM
2016-03-08,139.71,140.35,137.42,139.07,5539956,IBM
2016-03-10,141.24,141.47,138.09,140.19,4018224,IBM
2016-03-14,142.01,143.19,141.04,142.78,4047559,IBM
2016-03-16,142.62,144.88,142.11,144.79,4200019,IBM
2016-03-18,147.4,147.51,145.51,147.09,12081614,IBM
2016-03-22,148.06,149.28,147.84,148.1,4054809,IBM
2016-03-24,144.98,148.22,144.49,147.95,5042895,IBM
2016-03-29,147.59,149.76,147.5,149.33,3127103,IBM
2016-03-31,149.79,153.1,149.36,151.45,6775712,IBM
2016-04-04,152.34,153.52,151.91,152.07,3901552,IBM
2016-04-06,149.9,150.15,147.81,150.02,4179157,IBM
2016-04-08,149.06,149.99,148.12,149.35,3293391,IBM
2016-04-12,149.61,150.11,148.58,149.63,3592693,IBM
2016-04-14,151.5,152.76,150.38,151.16,3163867,IBM
2016-04-18,151.75,153.14,151.49,152.53,5911265,IBM
2016-04-20,144.24,147.2,144.0,146.11,6721442,IBM
2016-04-22,149.44,151.0,147.5,148.5,5190627,IBM
2016-04-26,148.65,149.79,147.9,149.08,2978004,IBM
2016-04-28,149.75,150.18,146.72,147.07,3771853,IBM
2016-05-02,146.56,147.0,144.43,145.27,3499020,IBM
2016-05-04,143.36,145.0,143.31,144.25,2575776,IBM
2016-05-06,144.86,147.97,144.47,147.29,4882514,IBM
2016-05-10,148.24,150.04,147.74,149.97,3982554,IBM
2016-05-12,149.21,149.39,147.11,148.84,3247675,IBM
2016-05-16,147.65,149.99,147.44,149.46,3061873,IBM
2016-05-18,147.99,148.52,146.36,147.34,2482097,IBM
2016-05-20,145.71,147.51,145.55,147.25,3576766,IBM
2016-05-24,146.88,148.75,146.88,148.31,2827106,IBM
2016-05-26,151.55,152.51,151.05,152.44,3042788,IBM
2016-05-31,152.56,153.81,152.27,153.74,5836645,IBM
2016-06-02,152.59,153.5,152.12,153.5,2642601,IBM
2016-06-06,153.09,153.95,152.34,152.73,2378662,IBM
2016-06-08,153.53,154.09,153.04,154.0,2935036,IBM
2016-06-10,152.79,153.33,151.86,152.37,3120563,IBM
2016-06-14,151.28,151.79,150.4,151.06,2865833,IBM
2016-06-16,150.19,151.3,149.0,151.06,2449064,IBM
2016-06-20,152.6,154.67,152.52,153.61,3572102,IBM
2016-06-22,153.75,154.71,152.27,152.92,2833664,IBM
2016-06-24,149.97,150.61,146.18,146.59,9082793,IBM
2016-06-28,144.78,145.73,144.22,145.7,3997694,IBM
2016-06-30,148.86,151.91,148.67,151.78,3967126,IBM
2016-07-05,151.19,152.0,150.76,151.68,2465240,IBM
2016-07-07,152.75,153.69,151.89,152.6,2138421,IBM
2016-07-11,154.6,156.04,154.5,155.33,2833712,IBM
2016-07-13,157.75,158.34,157.06,158.02,2746439,IBM
2016-07-15,159.9,159.98,158.5,159.78,4476810,IBM
2016-07-19,161.78,162.14,157.89,159.58,7120017,IBM
2016-07-21,160.75,161.85,159.89,160.45,4048975,IBM
2016-07-25,162.0,162.88,161.75,162.65,2804578,IBM
2016-07-27,162.12,162.57,161.18,161.83,2162680,IBM
2016-07-29,161.36,161.67,160.03,160.62,3547546,IBM
2016-08-02,161.27,161.45,160.36,160.58,3080899,IBM
2016-08-04,160.86,161.7,160.12,161.55,2489068,IBM
2016-08-08,162.73,163.27,161.58,162.04,3039306,IBM
2016-08-10,162.19,162.66,161.96,162.08,2466675,IBM
2016-08-12,163.19,163.46,161.52,161.95,2543079,IBM
2016-08-16,161.11,161.93,160.69,160.7,2210229,IBM
2016-08-18,160.89,162.0,160.44,161.36,3652013,IBM
2016-08-22,160.0,160.57,159.13,160.0,2039331,IBM
2016-08-24,159.89,160.18,158.32,159.05,3645837,IBM
2016-08-26,158.88,160.44,157.85,158.32,2498909,IBM
2016-08-30,159.76,160.15,158.81,159.4,1813343,IBM
2016-09-01,158.32,159.62,158.1,159.54,2358385,IBM
2016-09-06,159.88,160.86,159.11,160.35,2994056,IBM
2016-09-08,160.55,161.21,158.76,159.0,3963164,IBM
2016-09-12,155.26,158.53,154.84,158.29,4367529,IBM
2016-09-14,155.7,155.87,153.39,154.05,3860553,IBM
2016-09-16,155.04,155.4,153.47,153.84,6463644,IBM
2016-09-20,155.87,156.57,154.45,154.45,2159092,IBM
2016-09-22,156.15,157.22,155.69,156.11,2691115,IBM
